partido_id,temporada,jornada,fase,championship,equipo_local,equipo_visitante,resultado_final,set_num,puntos_local,puntos_visitante,ganador_set_local,set_largo
2016/2017_Azimu_Diate_11Round,2016/2017,11 Round,1st half,Regular Season SuperLega UnipolSai,Azimut Modena,Diatec Trentino,3-2,1,25,15,1,0
2016/2017_Azimu_Diate_11Round,2016/2017,11 Round,1st half,Regular Season SuperLega UnipolSai,Azimut Modena,Diatec Trentino,3-2,2,18,25,0,0
2016/2017_Azimu_Diate_11Round,2016/2017,11 Round,1st half,Regular Season SuperLega UnipolSai,Azimut Modena,Diatec Trentino,3-2,3,25,20,1,0
2016/2017_Azimu_Diate_11Round,2016/2017,11 Round,1st half,Regular Season SuperLega UnipolSai,Azimut Modena,Diatec Trentino,3-2,4,23,25,0,0
2016/2017_Azimu_Diate_11Round,2016/2017,11 Round,1st half,Regular Season SuperLega UnipolSai,Azimut Modena,Diatec Trentino,3-2,5,15,8,1,0
2016/2017_Azimu_Gi Gr_9Round,2016/2017,9 Round,1st half,Regular Season SuperLega UnipolSai,Azimut Modena,Gi Group Monza,1-3,1,25,22,1,0
2016/2017_Azimu_Gi Gr_9Round,2016/2017,9 Round,1st half,Regular Season SuperLega UnipolSai,Azimut Modena,Gi Group Monza,1-3,2,19,25,0,0
2016/2017_Azimu_Gi Gr_9Round,2016/2017,9 Round,1st half,Regular Season SuperLega UnipolSai,Azimut Modena,Gi Group Monza,1-3,3,16,25,0,0
2016/2017_Azimu_Gi Gr_9Round,2016/2017,9 Round,1st half,Regular Season SuperLega UnipolSai,Azimut Modena,Gi Group Monza,1-3,4,23,25,0,0
2016/2017_Azimu_Kioen_4Round,2016/2017,4 Round,1st half,Regular Season SuperLega UnipolSai,Azimut Modena,Kioene Padova,3-0,1,29,27,1,1
2016/2017_Azimu_Kioen_4Round,2016/2017,4 Round,1st half,Regular Season SuperLega UnipolSai,Azimut Modena,Kioene Padova,3-0,2,25,22,1,0
2016/2017_Azimu_Kioen_4Round,2016/2017,4 Round,1st half,Regular Season SuperLega UnipolSai,Azimut Modena,Kioene Padova,3-0,3,25,23,1,0
2016/2017_Azimu_Lube_13Round,2016/2017,13 Round,1st half,Regular Season SuperLega UnipolSai,Azimut Modena,Lube,3-2,1,26,28,0,1
2016/2017_Azimu_Lube_13Round,2016/2017,13 Round,1st half,Regular Season SuperLega UnipolSai,Azimut Modena,Lube,3-2,2,25,23,1,0
2016/2017_Azimu_Lube_13Round,2016/2017,13 Round,1st half,Regular Season SuperLega UnipolSai,Azimut Modena,Lube,3-2,3,30,28,1,1
2016/2017_Azimu_Lube_13Round,2016/2017,13 Round,1st half,Regular Season SuperLega UnipolSai,Azimut Modena,Lube,3-2,4,20,25,0,0
2016/2017_Azimu_Lube_13Round,2016/2017,13 Round,1st half,Regular Season SuperLega UnipolSai,Azimut Modena,Lube,3-2,5,15,13,1,0
2016/2017_Azimu_Milan_2Round,2016/2017,2 Round,2nd half,Regular Season SuperLega UnipolSai,",,",Milano,3-2,1,23,25,0,0
2016/2017_Azimu_Milan_2Round,2016/2017,2 Round,2nd half,Regular Season SuperLega UnipolSai,Azimut Modena,Milano,3-2,2,21,25,0,0
2016/2017_Azimu_Milan_2Round,2016/2017,2 Round,2nd half,Regular Season SuperLega UnipolSai,Azimut Modena,Milano,3-2,3,25,15,1,0
2016/2017_Azimu_Milan_2Round,2016/2017,2 Round,2nd half,Regular Season SuperLega UnipolSai,Azimut Modena,Milano,3-2,4,25,20,1,0
2016/2017_Azimu_Milan_2Round,2016/2017,2 Round,2nd half,Regular Season SuperLega UnipolSai,Azimut Modena,Milano,3-2,5,15,11,1,0
2016/2017_Azimu_Sir S_7Round,2016/2017,7 Round,2nd half,Regular Season SuperLega UnipolSai,Azimut Modena,Sir Safety Conad Perugia,3-2,1,25,22,1,0
2016/2017_Azimu_Sir S_7Round,2016/2017,7 Round,2nd half,Regular Season SuperLega UnipolSai,Azimut Modena,Sir Safety Conad Perugia,3-2,2,19,25,0,0
2016/2017_Azimu_Sir S_7Round,2016/2017,7 Round,2nd half,Regular Season SuperLega UnipolSai,Azimut Modena,Sir Safety Conad Perugia,3-2,3,25,21,1,0
2016/2017_Azimu_Sir S_7Round,2016/2017,7 Round,2nd half,Regular Season SuperLega UnipolSai,Azimut Modena,Sir Safety Conad Perugia,3-2,4,21,25,0,0
2016/2017_Azimu_Sir S_7Round,2016/2017,7 Round,2nd half,Regular Season SuperLega UnipolSai,Azimut Modena,Sir Safety Conad Perugia,3-2,5,15,11,1,0
2016/2017_Azimu_Veron_8Round,2016/2017,8 Round,1st half,Regular Season SuperLega UnipolSai,Azimut Modena,Verona,3-0,1,25,17,1,0
2016/2017_Azimu_Veron_8Round,2016/2017,8 Round,1st half,Regular Season SuperLega UnipolSai,Azimut Modena,Verona,3-0,2,25,20,1,0
2016/2017_Azimu_Veron_8Round,2016/2017,8 Round,1st half,Regular Season SuperLega UnipolSai,Azimut Modena,Verona,3-0,3,25,21,1,0
2016/2017_Basi _Centr_5Round,2016/2017,5 Round,1st half,Pool Salvezza Serie A2 UnipolSai,Basi Grafiche Geosat Lagonegro,Centrale del Latte McDonald's Brescia,1-3,1,25,10,1,0
2016/2017_Basi _Centr_5Round,2016/2017,5 Round,1st half,Pool Salvezza Serie A2 UnipolSai,Basi Grafiche Geosat Lagonegro,Centrale del Latte McDonald's Brescia,1-3,2,25,27,0,1
2016/2017_Basi _Centr_5Round,2016/2017,5 Round,1st half,Pool Salvezza Serie A2 UnipolSai,Basi Grafiche Geosat Lagonegro,Centrale del Latte McDonald's Brescia,1-3,3,14,25,0,0
2016/2017_Basi _Centr_5Round,2016/2017,5 Round,1st half,Pool Salvezza Serie A2 UnipolSai,Basi Grafiche Geosat Lagonegro,Centrale del Latte McDonald's Brescia,1-3,4,20,25,0,0
2016/2017_Basi _Emma _2Round,2016/2017,2 Round,1st half,Regular Season A2 UnipolSai - Girone Bianco,Basi Grafiche Geosat Lagonegro,Emma Villas Siena,0-3,1,17,25,0,0
2016/2017_Basi _Emma _2Round,2016/2017,2 Round,1st half,Regular Season A2 UnipolSai - Girone Bianco,Basi Grafiche Geosat Lagonegro,Emma Villas Siena,0-3,2,20,25,0,0
2016/2017_Basi _Emma _2Round,2016/2017,2 Round,1st half,Regular Season A2 UnipolSai - Girone Bianco,Basi Grafiche Geosat Lagonegro,Emma Villas Siena,0-3,3,21,25,0,0
2016/2017_Basi _Pool _4Round,2016/2017,4 Round,2nd half,Pool Salvezza Serie A2 UnipolSai,Basi Grafiche Geosat Lagonegro,Pool Libertas Cantù,3-1,1,25,21,1,0
2016/2017_Basi _Pool _4Round,2016/2017,4 Round,2nd half,Pool Salvezza Serie A2 UnipolSai,Basi Grafiche Geosat Lagonegro,Pool Libertas Cantù,3-1,2,25,23,1,0
2016/2017_Basi _Pool _4Round,2016/2017,4 Round,2nd half,Pool Salvezza Serie A2 UnipolSai,Basi Grafiche Geosat Lagonegro,Pool Libertas Cantù,3-1,3,18,25,0,0
2016/2017_Basi _Pool _4Round,2016/2017,4 Round,2nd half,Pool Salvezza Serie A2 UnipolSai,Basi Grafiche Geosat Lagonegro,Pool Libertas Cantù,3-1,4,25,21,1,0
2016/2017_Basi _Sigma_4Round,2016/2017,4 Round,1st half,Regular Season A2 UnipolSai - Girone Bianco,Basi Grafiche Geosat Lagonegro,Sigma Aversa,1-3,1,25,22,1,0
2016/2017_Basi _Sigma_4Round,2016/2017,4 Round,1st half,Regular Season A2 UnipolSai - Girone Bianco,Basi Grafiche Geosat Lagonegro,Sigma Aversa,1-3,2,22,25,0,0
2016/2017_Basi _Sigma_4Round,2016/2017,4 Round,1st half,Regular Season A2 UnipolSai - Girone Bianco,Basi Grafiche Geosat Lagonegro,Sigma Aversa,1-3,3,24,26,0,1
2016/2017_Basi _Sigma_4Round,2016/2017,4 Round,1st half,Regular Season A2 UnipolSai - Girone Bianco,Basi Grafiche Geosat Lagonegro,Sigma Aversa,1-3,4,16,25,0,0
2016/2017_Basi _Centr_5Round,2016/2017,5 Round,2nd half,Pool Salvezza Serie A2 UnipolSai,Centrale del Latte McDonald's Brescia,Basi Grafiche Geosat Lagonegro,3-0,1,25,20,1,0
2016/2017_Basi _Centr_5Round,2016/2017,5 Round,2nd half,Pool Salvezza Serie A2 UnipolSai,Centrale del Latte McDonald's Brescia,Basi Grafiche Geosat Lagonegro,3-0,2,25,16,1,0
2016/2017_Basi _Centr_5Round,2016/2017,5 Round,2nd half,Pool Salvezza Serie A2 UnipolSai,Centrale del Latte McDonald's Brescia,Basi Grafiche Geosat Lagonegro,3-0,3,25,20,1,0
2016/2017_Centr_Pool _1Round,2016/2017,1 Round,2nd half,Regular Season A2 UnipolSai - Girone Blu,Centrale del Latte McDonald's Brescia,Pool Libertas Cantù,3-1,1,25,17,1,0
2016/2017_Centr_Pool _1Round,2016/2017,1 Round,2nd half,Regular Season A2 UnipolSai - Girone Blu,Centrale del Latte McDonald's Brescia,Pool Libertas Cantù,3-1,2,25,21,1,0
2016/2017_Centr_Pool _1Round,2016/2017,1 Round,2nd half,Regular Season A2 UnipolSai - Girone Blu,Centrale del Latte McDonald's Brescia,Pool Libertas Cantù,3-1,3,21,25,0,0
2016/2017_Centr_Pool _1Round,2016/2017,1 Round,2nd half,Regular Season A2 UnipolSai - Girone Blu,Centrale del Latte McDonald's Brescia,Pool Libertas Cantù,3-1,4,25,22,1,0
2016/2017_Azimu_Diate_11Round,2016/2017,11 Round,2nd half,Regular Season SuperLega UnipolSai,Diatec Trentino,Azimut Modena,3-0,1,25,23,1,0
2016/2017_Azimu_Diate_11Round,2016/2017,11 Round,2nd half,Regular Season SuperLega UnipolSai,Diatec Trentino,Azimut Modena,3-0,2,27,25,1,1
2016/2017_Azimu_Diate_11Round,2016/2017,11 Round,2nd half,Regular Season SuperLega UnipolSai,Diatec Trentino,Azimut Modena,3-0,3,25,18,1,0
2016/2017_Diate_Gi Gr_12Round,2016/2017,12 Round,1st half,Regular Season SuperLega UnipolSai,Diatec Trentino,Gi Group Monza,3-2,1,25,18,1,0
2016/2017_Diate_Gi Gr_12Round,2016/2017,12 Round,1st half,Regular Season SuperLega UnipolSai,Diatec Trentino,Gi Group Monza,3-2,2,25,22,1,0
2016/2017_Diate_Gi Gr_12Round,2016/2017,12 Round,1st half,Regular Season SuperLega UnipolSai,Diatec Trentino,Gi Group Monza,3-2,3,22,25,0,0
2016/2017_Diate_Gi Gr_12Round,2016/2017,12 Round,1st half,Regular Season SuperLega UnipolSai,Diatec Trentino,Gi Group Monza,3-2,4,16,25,0,0
2016/2017_Diate_Gi Gr_12Round,2016/2017,12 Round,1st half,Regular Season SuperLega UnipolSai,Diatec Trentino,Gi Group Monza,3-2,5,15,11,1,0
2016/2017_Diate_Kioen_3Round,2016/2017,3 Round,2nd half,Regular Season SuperLega UnipolSai,Diatec Trentino,Kioene Padova,3-1,1,18,25,0,0
2016/2017_Diate_Kioen_3Round,2016/2017,3 Round,2nd half,Regular Season SuperLega UnipolSai,Diatec Trentino,Kioene Padova,3-1,2,25,14,1,0
2016/2017_Diate_Kioen_3Round,2016/2017,3 Round,2nd half,Regular Season SuperLega UnipolSai,Diatec Trentino,Kioene Padova,3-1,3,25,18,1,0
2016/2017_Diate_Kioen_3Round,2016/2017,3 Round,2nd half,Regular Season SuperLega UnipolSai,Diatec Trentino,Kioene Padova,3-1,4,25,12,1,0
2016/2017_Diate_Lube_10Round,2016/2017,10 Round,1st half,Regular Season SuperLega UnipolSai,Diatec Trentino,Lube,3-1,1,25,19,1,0
2016/2017_Diate_Lube_10Round,2016/2017,10 Round,1st half,Regular Season SuperLega UnipolSai,Diatec Trentino,Lube,3-1,2,23,25,0,0
2016/2017_Diate_Lube_10Round,2016/2017,10 Round,1st half,Regular Season SuperLega UnipolSai,Diatec Trentino,Lube,3-1,3,25,21,1,0
2016/2017_Diate_Lube_10Round,2016/2017,10 Round,1st half,Regular Season SuperLega UnipolSai,Diatec Trentino,Lube,3-1,4,25,20,1,0
2016/2017_Diate_Milan_8Round,2016/2017,8 Round,1st half,Regular Season SuperLega UnipolSai,Diatec Trentino,Milano,3-0,1,29,27,1,1
2016/2017_Diate_Milan_8Round,2016/2017,8 Round,1st half,Regular Season SuperLega UnipolSai,Diatec Trentino,Milano,3-0,2,25,19,1,0
2016/2017_Diate_Milan_8Round,2016/2017,8 Round,1st half,Regular Season SuperLega UnipolSai,Diatec Trentino,Milano,3-0,3,25,19,1,0
2016/2017_Diate_Sir S_6Round,2016/2017,6 Round,1st half,Regular Season SuperLega UnipolSai,Diatec Trentino,Sir Safety Conad Perugia,3-1,1,18,25,0,0
2016/2017_Diate_Sir S_6Round,2016/2017,6 Round,1st half,Regular Season SuperLega UnipolSai,Diatec Trentino,Sir Safety Conad Perugia,3-1,2,25,21,1,0
2016/2017_Diate_Sir S_6Round,2016/2017,6 Round,1st half,Regular Season SuperLega UnipolSai,Diatec Trentino,Sir Safety Conad Perugia,3-1,3,25,19,1,0
2016/2017_Diate_Sir S_6Round,2016/2017,6 Round,1st half,Regular Season SuperLega UnipolSai,Diatec Trentino,Sir Safety Conad Perugia,3-1,4,25,21,1,0
2016/2017_Diate_Veron_9Round,2016/2017,9 Round,2nd half,Regular Season SuperLega UnipolSai,Diatec Trentino,Verona,3-0,1,35,33,1,1
2016/2017_Diate_Veron_9Round,2016/2017,9 Round,2nd half,Regular Season SuperLega UnipolSai,Diatec Trentino,Verona,3-0,2,25,16,1,0
2016/2017_Diate_Veron_9Round,2016/2017,9 Round,2nd half,Regular Season SuperLega UnipolSai,Diatec Trentino,Verona,3-0,3,25,22,1,0
2016/2017_Basi _Emma _2Round,2016/2017,2 Round,2nd half,Regular Season A2 UnipolSai - Girone Bianco,Emma Villas Siena,Basi Grafiche Geosat Lagonegro,3-0,1,25,16,1,0
2016/2017_Basi _Emma _2Round,2016/2017,2 Round,2nd half,Regular Season A2 UnipolSai - Girone Bianco,Emma Villas Siena,Basi Grafiche Geosat Lagonegro,3-0,2,25,17,1,0
2016/2017_Basi _Emma _2Round,2016/2017,2 Round,2nd half,Regular Season A2 UnipolSai - Girone Bianco,Emma Villas Siena,Basi Grafiche Geosat Lagonegro,3-0,3,25,16,1,0
2016/2017_Emma _Sigma_9Round,2016/2017,9 Round,1st half,Regular Season A2 UnipolSai - Girone Bianco,Emma Villas Siena,Sigma Aversa,3-2,1,20,25,0,0
2016/2017_Emma _Sigma_9Round,2016/2017,9 Round,1st half,Regular Season A2 UnipolSai - Girone Bianco,Emma Villas Siena,Sigma Aversa,3-2,2,25,12,1,0
2016/2017_Emma _Sigma_9Round,2016/2017,9 Round,1st half,Regular Season A2 UnipolSai - Girone Bianco,Emma Villas Siena,Sigma Aversa,3-2,3,25,15,1,0
2016/2017_Emma _Sigma_9Round,2016/2017,9 Round,1st half,Regular Season A2 UnipolSai - Girone Bianco,Emma Villas Siena,Sigma Aversa,3-2,4,21,25,0,0
2016/2017_Emma _Sigma_9Round,2016/2017,9 Round,1st half,Regular Season A2 UnipolSai - Girone Bianco,Emma Villas Siena,Sigma Aversa,3-2,5,17,15,1,1
2016/2017_Azimu_Gi Gr_9Round,2016/2017,9 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Azimut Modena,2-3,1,25,23,1,0
2016/2017_Azimu_Gi Gr_9Round,2016/2017,9 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Azimut Modena,2-3,2,13,25,0,0
2016/2017_Azimu_Gi Gr_9Round,2016/2017,9 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Azimut Modena,2-3,3,25,22,1,0
2016/2017_Azimu_Gi Gr_9Round,2016/2017,9 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Azimut Modena,2-3,4,26,28,0,1
2016/2017_Azimu_Gi Gr_9Round,2016/2017,9 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Azimut Modena,2-3,5,10,15,0,0
2016/2017_Diate_Gi Gr_12Round,2016/2017,12 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Diatec Trentino,0-3,1,22,25,0,0
2016/2017_Diate_Gi Gr_12Round,2016/2017,12 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Diatec Trentino,0-3,2,20,25,0,0
2016/2017_Diate_Gi Gr_12Round,2016/2017,12 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Diatec Trentino,0-3,3,21,25,0,0
2016/2017_Gi Gr_Kioen_7Round,2016/2017,7 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Kioene Padova,3-1,1,25,17,1,0
2016/2017_Gi Gr_Kioen_7Round,2016/2017,7 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Kioene Padova,3-1,2,25,19,1,0
2016/2017_Gi Gr_Kioen_7Round,2016/2017,7 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Kioene Padova,3-1,3,19,25,0,0
2016/2017_Gi Gr_Kioen_7Round,2016/2017,7 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Kioene Padova,3-1,4,28,26,1,1
2016/2017_Gi Gr_Lube_1Round,2016/2017,1 Round,1st half,Regular Season SuperLega UnipolSai,Gi Group Monza,Lube,0-3,1,14,25,0,0
2016/2017_Gi Gr_Lube_1Round,2016/2017,1 Round,1st half,Regular Season SuperLega UnipolSai,Gi Group Monza,Lube,0-3,2,23,25,0,0
2016/2017_Gi Gr_Lube_1Round,2016/2017,1 Round,1st half,Regular Season SuperLega UnipolSai,Gi Group Monza,Lube,0-3,3,15,25,0,0
2016/2017_Gi Gr_Milan_3Round,2016/2017,3 Round,1st half,Regular Season SuperLega UnipolSai,Gi Group Monza,Milano,3-0,1,25,21,1,0
2016/2017_Gi Gr_Milan_3Round,2016/2017,3 Round,1st half,Regular Season SuperLega UnipolSai,Gi Group Monza,Milano,3-0,2,25,20,1,0
2016/2017_Gi Gr_Milan_3Round,2016/2017,3 Round,1st half,Regular Season SuperLega UnipolSai,Gi Group Monza,Milano,3-0,3,25,16,1,0
2016/2017_Gi Gr_Sir S_10Round,2016/2017,10 Round,1st half,Regular Season SuperLega UnipolSai,Gi Group Monza,Sir Safety Conad Perugia,0-3,1,21,25,0,0
2016/2017_Gi Gr_Sir S_10Round,2016/2017,10 Round,1st half,Regular Season SuperLega UnipolSai,Gi Group Monza,Sir Safety Conad Perugia,0-3,2,20,25,0,0
2016/2017_Gi Gr_Sir S_10Round,2016/2017,10 Round,1st half,Regular Season SuperLega UnipolSai,Gi Group Monza,Sir Safety Conad Perugia,0-3,3,14,25,0,0
2016/2017_Gi Gr_Veron_4Round,2016/2017,4 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Verona,0-3,1,20,25,0,0
2016/2017_Gi Gr_Veron_4Round,2016/2017,4 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Verona,0-3,2,19,25,0,0
2016/2017_Gi Gr_Veron_4Round,2016/2017,4 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Verona,0-3,3,21,25,0,0
2016/2017_Azimu_Kioen_4Round,2016/2017,4 Round,2nd half,Regular Season SuperLega UnipolSai,Kioene Padova,Azimut Modena,0-3,1,23,25,0,0
2016/2017_Azimu_Kioen_4Round,2016/2017,4 Round,2nd half,Regular Season SuperLega UnipolSai,Kioene Padova,Azimut Modena,0-3,2,23,25,0,0
2016/2017_Azimu_Kioen_4Round,2016/2017,4 Round,2nd half,Regular Season SuperLega UnipolSai,Kioene Padova,Azimut Modena,0-3,3,19,25,0,0
2016/2017_Diate_Kioen_3Round,2016/2017,3 Round,1st half,Regular Season SuperLega UnipolSai,Kioene Padova,Diatec Trentino,2-3,1,28,26,1,1
2016/2017_Diate_Kioen_3Round,2016/2017,3 Round,1st half,Regular Season SuperLega UnipolSai,Kioene Padova,Diatec Trentino,2-3,2,12,25,0,0
2016/2017_Diate_Kioen_3Round,2016/2017,3 Round,1st half,Regular Season SuperLega UnipolSai,Kioene Padova,Diatec Trentino,2-3,3,25,17,1,0
2016/2017_Diate_Kioen_3Round,2016/2017,3 Round,1st half,Regular Season SuperLega UnipolSai,Kioene Padova,Diatec Trentino,2-3,4,21,25,0,0
2016/2017_Diate_Kioen_3Round,2016/2017,3 Round,1st half,Regular Season SuperLega UnipolSai,Kioene Padova,Diatec Trentino,2-3,5,13,15,0,0
2016/2017_Gi Gr_Kioen_7Round,2016/2017,7 Round,1st half,Regular Season SuperLega UnipolSai,Kioene Padova,Gi Group Monza,3-0,1,26,24,1,1
2016/2017_Gi Gr_Kioen_7Round,2016/2017,7 Round,1st half,Regular Season SuperLega UnipolSai,Kioene Padova,Gi Group Monza,3-0,2,25,20,1,0
2016/2017_Gi Gr_Kioen_7Round,2016/2017,7 Round,1st half,Regular Season SuperLega UnipolSai,Kioene Padova,Gi Group Monza,3-0,3,25,23,1,0
2016/2017_Kioen_Lube_6Round,2016/2017,6 Round,2nd half,Regular Season SuperLega UnipolSai,Kioene Padova,Lube,1-3,1,21,25,0,0
2016/2017_Kioen_Lube_6Round,2016/2017,6 Round,2nd half,Regular Season SuperLega UnipolSai,Kioene Padova,Lube,1-3,2,25,23,1,0
2016/2017_Kioen_Lube_6Round,2016/2017,6 Round,2nd half,Regular Season SuperLega UnipolSai,Kioene Padova,Lube,1-3,3,20,25,0,0
2016/2017_Kioen_Lube_6Round,2016/2017,6 Round,2nd half,Regular Season SuperLega UnipolSai,Kioene Padova,Lube,1-3,4,21,25,0,0
2016/2017_Kioen_Milan_9Round,2016/2017,9 Round,2nd half,Regular Season SuperLega UnipolSai,Kioene Padova,Milano,3-1,1,32,30,1,1
2016/2017_Kioen_Milan_9Round,2016/2017,9 Round,2nd half,Regular Season SuperLega UnipolSai,Kioene Padova,Milano,3-1,2,22,25,0,0
2016/2017_Kioen_Milan_9Round,2016/2017,9 Round,2nd half,Regular Season SuperLega UnipolSai,Kioene Padova,Milano,3-1,3,25,19,1,0
2016/2017_Kioen_Milan_9Round,2016/2017,9 Round,2nd half,Regular Season SuperLega UnipolSai,Kioene Padova,Milano,3-1,4,25,20,1,0
2016/2017_Kioen_Sir S_2Round,2016/2017,2 Round,2nd half,Regular Season SuperLega UnipolSai,Kioene Padova,Sir Safety Conad Perugia,1-3,1,25,19,1,0
2016/2017_Kioen_Sir S_2Round,2016/2017,2 Round,2nd half,Regular Season SuperLega UnipolSai,Kioene Padova,Sir Safety Conad Perugia,1-3,2,22,25,0,0
2016/2017_Kioen_Sir S_2Round,2016/2017,2 Round,2nd half,Regular Season SuperLega UnipolSai,Kioene Padova,Sir Safety Conad Perugia,1-3,3,19,25,0,0
2016/2017_Kioen_Sir S_2Round,2016/2017,2 Round,2nd half,Regular Season SuperLega UnipolSai,Kioene Padova,Sir Safety Conad Perugia,1-3,4,18,25,0,0
2016/2017_Kioen_Veron_13Round,2016/2017,13 Round,1st half,Regular Season SuperLega UnipolSai,Kioene Padova,Verona,0-3,1,15,25,0,0
2016/2017_Kioen_Veron_13Round,2016/2017,13 Round,1st half,Regular Season SuperLega UnipolSai,Kioene Padova,Verona,0-3,2,18,25,0,0
2016/2017_Kioen_Veron_13Round,2016/2017,13 Round,1st half,Regular Season SuperLega UnipolSai,Kioene Padova,Verona,0-3,3,21,25,0,0
2016/2017_Azimu_Lube_13Round,2016/2017,13 Round,2nd half,Regular Season SuperLega UnipolSai,Lube,Azimut Modena,3-1,1,25,20,1,0
2016/2017_Azimu_Lube_13Round,2016/2017,13 Round,2nd half,Regular Season SuperLega UnipolSai,Lube,Azimut Modena,3-1,2,25,18,1,0
2016/2017_Azimu_Lube_13Round,2016/2017,13 Round,2nd half,Regular Season SuperLega UnipolSai,Lube,Azimut Modena,3-1,3,24,26,0,1
2016/2017_Azimu_Lube_13Round,2016/2017,13 Round,2nd half,Regular Season SuperLega UnipolSai,Lube,Azimut Modena,3-1,4,25,17,1,0
2016/2017_Diate_Lube_10Round,2016/2017,10 Round,2nd half,Regular Season SuperLega UnipolSai,Lube,Diatec Trentino,3-0,1,25,21,1,0
2016/2017_Diate_Lube_10Round,2016/2017,10 Round,2nd half,Regular Season SuperLega UnipolSai,Lube,Diatec Trentino,3-0,2,25,14,1,0
2016/2017_Diate_Lube_10Round,2016/2017,10 Round,2nd half,Regular Season SuperLega UnipolSai,Lube,Diatec Trentino,3-0,3,25,15,1,0
2016/2017_Gi Gr_Lube_1Round,2016/2017,1 Round,2nd half,Regular Season SuperLega UnipolSai,Lube,Gi Group Monza,3-0,1,25,23,1,0
2016/2017_Gi Gr_Lube_1Round,2016/2017,1 Round,2nd half,Regular Season SuperLega UnipolSai,Lube,Gi Group Monza,3-0,2,25,14,1,0
2016/2017_Gi Gr_Lube_1Round,2016/2017,1 Round,2nd half,Regular Season SuperLega UnipolSai,Lube,Gi Group Monza,3-0,3,25,20,1,0
2016/2017_Kioen_Lube_6Round,2016/2017,6 Round,1st half,Regular Season SuperLega UnipolSai,Lube,Kioene Padova,3-2,1,22,25,0,0
2016/2017_Kioen_Lube_6Round,2016/2017,6 Round,1st half,Regular Season SuperLega UnipolSai,Lube,Kioene Padova,3-2,2,25,20,1,0
2016/2017_Kioen_Lube_6Round,2016/2017,6 Round,1st half,Regular Season SuperLega UnipolSai,Lube,Kioene Padova,3-2,3,15,25,0,0
2016/2017_Kioen_Lube_6Round,2016/2017,6 Round,1st half,Regular Season SuperLega UnipolSai,Lube,Kioene Padova,3-2,4,25,14,1,0
2016/2017_Kioen_Lube_6Round,2016/2017,6 Round,1st half,Regular Season SuperLega UnipolSai,Lube,Kioene Padova,3-2,5,15,8,1,0
2016/2017_Lube_Milan_5Round,2016/2017,5 Round,2nd half,Regular Season SuperLega UnipolSai,Lube,Milano,3-0,1,25,19,1,0
2016/2017_Lube_Milan_5Round,2016/2017,5 Round,2nd half,Regular Season SuperLega UnipolSai,Lube,Milano,3-0,2,25,16,1,0
2016/2017_Lube_Milan_5Round,2016/2017,5 Round,2nd half,Regular Season SuperLega UnipolSai,Lube,Milano,3-0,3,25,17,1,0
2016/2017_Lube_Sir S_8Round,2016/2017,8 Round,1st half,Regular Season SuperLega UnipolSai,Lube,Sir Safety Conad Perugia,3-2,1,22,25,0,0
2016/2017_Lube_Sir S_8Round,2016/2017,8 Round,1st half,Regular Season SuperLega UnipolSai,Lube,Sir Safety Conad Perugia,3-2,2,19,25,0,0
2016/2017_Lube_Sir S_8Round,2016/2017,8 Round,1st half,Regular Season SuperLega UnipolSai,Lube,Sir Safety Conad Perugia,3-2,3,25,23,1,0
2016/2017_Lube_Sir S_8Round,2016/2017,8 Round,1st half,Regular Season SuperLega UnipolSai,Lube,Sir Safety Conad Perugia,3-2,4,25,21,1,0
2016/2017_Lube_Sir S_8Round,2016/2017,8 Round,1st half,Regular Season SuperLega UnipolSai,Lube,Sir Safety Conad Perugia,3-2,5,15,10,1,0
2016/2017_Lube_Veron_11Round,2016/2017,11 Round,1st half,Regular Season SuperLega UnipolSai,Lube,Verona,3-0,1,25,15,1,0
2016/2017_Lube_Veron_11Round,2016/2017,11 Round,1st half,Regular Season SuperLega UnipolSai,Lube,Verona,3-0,2,25,15,1,0
2016/2017_Lube_Veron_11Round,2016/2017,11 Round,1st half,Regular Season SuperLega UnipolSai,Lube,Verona,3-0,3,25,22,1,0
2016/2017_Azimu_Milan_2Round,2016/2017,2 Round,1st half,Regular Season SuperLega UnipolSai,Milano,Azimut Modena,1-3,1,20,25,0,0
2016/2017_Azimu_Milan_2Round,2016/2017,2 Round,1st half,Regular Season SuperLega UnipolSai,Milano,Azimut Modena,1-3,2,18,25,0,0
