Player_Player,Played Matches_Played Matches,Played Set_Played Set,POINTS_Tot,POINTS_BP,SERVE_Tot,SERVE_Ace,SERVE_Err.,SERVE_Ace per Set,SERVE_Effic.,RECEPTION_Tot,RECEPTION_Err.,RECEPTION_Neg.,RECEPTION_Exc.,RECEPTION_Exc. %,RECEPTION_Effic.,ATTACK_Tot,ATTACK_Err.,ATTACK_Blocked,ATTACK_Exc.,ATTACK_Exc. %,ATTACK_Effic.,BLOCK_Exc.,BLOCK_Points per Set,BLOCK,Temporada,ID_Equipo
Ngapeth Earvin,24,92,362.0,161.0,375.0,40.0,108.0,43.0,-18.0,662.0,44.0,282.0,193.0,292.0,23.0,592.0,53.0,76.0,291.0,492.0,40.0,31.0,34.0,,2016/2017,MO
Ngapeth Swan,4,7,,,1.0,,,,,8.0,,4.0,1.0,125.0,12.0,1.0,,1.0,,,,,,,2016/2017,MO
Onwuelo Samuel,16,37,6.0,5.0,2.0,,,,,,,,,,,7.0,,1.0,5.0,714.0,71.0,1.0,3.0,,2016/2017,MO
Orduna Santiago,26,101,41.0,24.0,403.0,11.0,28.0,11.0,-4.0,8.0,5.0,3.0,,,-62.0,24.0,1.0,1.0,13.0,542.0,50.0,17.0,17.0,,2016/2017,MO
Petric Nemanja,24,89,262.0,104.0,296.0,23.0,45.0,26.0,-7.0,278.0,34.0,141.0,54.0,194.0,7.0,482.0,33.0,55.0,220.0,456.0,39.0,19.0,21.0,,2016/2017,MO
Piano Matteo,23,65,86.0,34.0,126.0,2.0,11.0,3.0,-7.0,1.0,,,,,,94.0,4.0,7.0,56.0,596.0,55.0,28.0,43.0,,2016/2017,MO
Rossini Salvatore,26,101,,,,,,,,578.0,51.0,205.0,205.0,355.0,27.0,2.0,,,,,,,,,2016/2017,MO
Salsi Nicola,4,6,,,3.0,,,,,,,,,,,,,,,,,,,,2016/2017,MO
Travica Dragan,1,3,,,,,,,,,,,,,,1.0,,1.0,,,,,,,2016/2017,MO
Vettori Luca,26,101,421.0,119.0,351.0,47.0,100.0,47.0,-15.0,4.0,2.0,2.0,,,-50.0,712.0,51.0,66.0,348.0,489.0,42.0,26.0,26.0,,2016/2017,MO
Team Totals,26,101,1645.0,636.0,2329.0,197.0,485.0,195.0,-12.0,1771.0,172.0,720.0,516.0,291.0,19.0,2454.0,169.0,242.0,1237.0,504.0,44.0,211.0,209.0,,2016/2017,MO
